duelist_id,rank,card_id,weight
13,BCD,609,12
13,BCD,682,20
13,SATec,5,10
13,SATec,8,12
13,SATec,20,6
13,SATec,29,12
13,SATec,45,12
13,SATec,48,12
13,SATec,50,12
13,SATec,96,12
13,SATec,97,12
13,SATec,98,12
13,SATec,101,12
13,SATec,107,12
13,SATec,108,12
13,SATec,122,12
13,SATec,129,12
13,SATec,134,12
13,SATec,135,12
13,SATec,139,12
13,SATec,144,12
13,SATec,145,12
13,SATec,147,12
13,SATec,148,12
13,SATec,152,32
13,SATec,154,12
13,SATec,156,12
13,SATec,157,12
13,SATec,158,12
13,SATec,159,12
13,SATec,160,12
13,SATec,161,12
13,SATec,173,12
13,SATec,176,12
13,SATec,177,24
13,SATec,179,12
13,SATec,182,12
13,SATec,183,12
13,SATec,184,12
13,SATec,187,12
13,SATec,189,12
13,SATec,191,12
13,SATec,195,12
13,SATec,198,12
13,SATec,199,20
13,SATec,200,12
13,SATec,203,12
13,SATec,205,20
13,SATec,206,30
13,SATec,208,12
13,SATec,209,12
13,SATec,211,12
13,SATec,212,12
13,SATec,214,12
13,SATec,218,12
13,SATec,222,12
13,SATec,224,12
13,SATec,227,30
13,SATec,229,12
13,SATec,232,12
13,SATec,239,12
13,SATec,240,12
13,SATec,242,12
13,SATec,243,30
13,SATec,245,12
13,SATec,247,20
13,SATec,254,12
13,SATec,261,12
13,SATec,265,32
13,SATec,266,12
13,SATec,267,12
13,SATec,268,12
13,SATec,270,20
13,SATec,271,12
13,SATec,277,12
13,SATec,285,32
13,SATec,289,20
13,SATec,292,32
13,SATec,300,12
13,SATec,308,24
13,SATec,309,24
13,SATec,324,24
13,SATec,328,24
13,SATec,334,36
13,SATec,337,36
13,SATec,393,20
13,SATec,398,20
13,SATec,420,12
13,SATec,421,12
13,SATec,432,20
13,SATec,436,20
13,SATec,444,20
13,SATec,446,20
13,SATec,451,30
13,SATec,452,30
13,SATec,475,20
13,SATec,476,12
13,SATec,484,20
13,SATec,490,12
13,SATec,492,12
13,SATec,503,30
13,SATec,506,12
13,SATec,510,12
13,SATec,524,20
13,SATec,534,12
13,SATec,536,30
13,SATec,540,12
13,SATec,544,12
13,SATec,549,30
13,SATec,556,12
13,SATec,569,20
13,SATec,590,20
13,SATec,591,12
13,SATec,602,30
13,SATec,604,12
13,SATec,605,20
13,SATec,606,30
13,SATec,609,12
13,SATec,664,40
13,SATec,682,24
13,SATec,683,24
13,SATec,687,24
13,SATec,690,24
13,SATec,693,24
14,SAPow,2,50
14,SAPow,16,46
14,SAPow,20,10
14,SAPow,34,48
14,SAPow,44,50
14,SAPow,104,46
14,SAPow,109,48
14,SAPow,114,46
14,SAPow,115,46
14,SAPow,128,10
14,SAPow,129,46
14,SAPow,130,46
14,SAPow,134,46
14,SAPow,142,46
14,SAPow,143,46
14,SAPow,144,46
14,SAPow,145,46
14,SAPow,170,50
14,SAPow,174,46
14,SAPow,179,46
14,SAPow,183,46
14,SAPow,184,46
14,SAPow,190,46
14,SAPow,192,46
14,SAPow,198,46
14,SAPow,208,46
14,SAPow,216,10
14,SAPow,220,48
14,SAPow,229,46
14,SAPow,253,46
14,SAPow,259,46
14,SAPow,260,46
14,SAPow,264,46
14,SAPow,268,46
14,SAPow,276,46
14,SAPow,287,10
14,SAPow,334,58
14,SAPow,387,46
14,SAPow,395,46
14,SAPow,433,10
14,SAPow,486,46
14,SAPow,492,46
14,SAPow,540,46
14,SAPow,578,10
14,SAPow,584,48
14,SAPow,587,10
14,SAPow,601,48
14,SAPow,608,48
14,SAPow,612,46
14,SAPow,630,10
14,BCD,16,48
14,BCD,20,6
14,BCD,34,40
14,BCD,104,48
14,BCD,109,44
14,BCD,114,48
14,BCD,115,40
14,BCD,128,10
14,BCD,129,48
14,BCD,130,48
14,BCD,134,48
14,BCD,142,48
14,BCD,143,48
14,BCD,144,48
14,BCD,145,48
14,BCD,174,48
14,BCD,179,48
14,BCD,183,48
14,BCD,184,48
14,BCD,190,48
14,BCD,192,48
14,BCD,198,48
14,BCD,208,48
14,BCD,216,10
14,BCD,220,40
14,BCD,229,48
14,BCD,253,48
14,BCD,259,44
14,BCD,260,48
14,BCD,264,48
14,BCD,268,48
14,BCD,276,48
14,BCD,287,10
14,BCD,311,32
14,BCD,323,32
14,BCD,334,64
14,BCD,350,32
14,BCD,387,48
14,BCD,395,48
14,BCD,433,10
14,BCD,486,48
14,BCD,492,48
14,BCD,540,48
14,BCD,578,10
14,BCD,584,44
14,BCD,587,10
14,BCD,601,44
14,BCD,608,44
14,BCD,612,48
14,BCD,630,10
14,BCD,684,32
14,SATec,16,40
14,SATec,20,6
14,SATec,104,40
14,SATec,114,40
14,SATec,128,6
14,SATec,129,40
14,SATec,130,40
14,SATec,134,40
14,SATec,142,40
14,SATec,143,40
14,SATec,144,40
14,SATec,145,40
14,SATec,174,40
14,SATec,179,40
14,SATec,183,40
14,SATec,184,40
14,SATec,190,40
14,SATec,192,40
14,SATec,198,40
14,SATec,208,40
14,SATec,216,6
14,SATec,229,40
14,SATec,253,40
14,SATec,260,40
14,SATec,264,40
14,SATec,268,40
14,SATec,276,40
14,SATec,287,6
14,SATec,311,36
14,SATec,312,36
14,SATec,323,40
14,SATec,334,64
14,SATec,350,40
14,SATec,387,40
14,SATec,395,40
14,SATec,433,6
14,SATec,486,40
14,SATec,492,40
14,SATec,540,40
14,SATec,578,6
14,SATec,587,6
14,SATec,612,40
14,SATec,630,6
14,SATec,653,32
14,SATec,661,2
14,SATec,665,32
14,SATec,666,74
14,SATec,668,32
14,SATec,671,8
14,SATec,672,32
14,SATec,673,8
14,SATec,674,8
14,SATec,676,8
14,SATec,677,8
14,SATec,678,10
14,SATec,679,32
14,SATec,680,10
14,SATec,684,32
14,SATec,685,34
14,SATec,688,34
14,SATec,690,32
14,SATec,691,10
14,SATec,692,10
14,SATec,693,32
14,SATec,694,10
14,SATec,695,32
14,SATec,697,10
14,SATec,698,10
14,SATec,699,32
14,SATec,700,10
15,SAPow,3,34
15,SAPow,4,34
15,SAPow,10,34
15,SAPow,13,34
15,SAPow,19,8
15,SAPow,23,34
15,SAPow,26,34
15,SAPow,27,34
15,SAPow,29,34
15,SAPow,31,34
15,SAPow,40,66
15,SAPow,44,36
15,SAPow,45,36
15,SAPow,46,36
15,SAPow,47,36
15,SAPow,61,36
15,SAPow,65,36
15,SAPow,91,36
15,SAPow,113,36
15,SAPow,117,8
15,SAPow,121,36
15,SAPow,122,36
15,SAPow,125,36
15,SAPow,155,36
15,SAPow,159,36
15,SAPow,168,36
15,SAPow,186,36
15,SAPow,187,36
15,SAPow,188,36
15,SAPow,189,36
15,SAPow,200,36
15,SAPow,201,36
15,SAPow,202,36
15,SAPow,207,36
15,SAPow,212,36
15,SAPow,219,36
15,SAPow,246,36
15,SAPow,248,36
15,SAPow,255,36
15,SAPow,272,36
15,SAPow,282,36
15,SAPow,296,36
15,SAPow,298,36
15,SAPow,300,36
15,SAPow,330,30
15,SAPow,334,30
15,SAPow,404,8
15,SAPow,466,36
15,SAPow,481,36
15,SAPow,496,36
15,SAPow,527,36
15,SAPow,538,36
15,SAPow,552,36
15,SAPow,595,8
15,SAPow,597,36
15,SAPow,598,36
15,SAPow,604,36
15,SAPow,629,36
15,SAPow,636,36
15,SAPow,642,36
15,BCD,3,44
15,BCD,4,40
15,BCD,10,44
15,BCD,19,12
15,BCD,23,44
15,BCD,29,40
15,BCD,40,80
15,BCD,45,80
15,BCD,47,38
15,BCD,61,38
15,BCD,65,38
15,BCD,113,38
15,BCD,117,12
15,BCD,121,40
15,BCD,122,38
15,BCD,155,38
15,BCD,159,38
15,BCD,186,40
15,BCD,187,38
15,BCD,188,38
15,BCD,189,38
15,BCD,200,38
15,BCD,201,40
15,BCD,202,38
15,BCD,207,38
15,BCD,212,38
15,BCD,219,38
15,BCD,246,40
15,BCD,248,40
15,BCD,255,38
15,BCD,272,38
15,BCD,282,38
15,BCD,296,38
15,BCD,298,38
15,BCD,300,38
15,BCD,315,32
15,BCD,325,32
15,BCD,330,64
15,BCD,334,64
15,BCD,404,12
15,BCD,481,38
15,BCD,496,38
15,BCD,527,38
15,BCD,538,38
15,BCD,552,38
15,BCD,595,12
15,BCD,598,38
15,BCD,604,38
15,BCD,629,38
15,BCD,642,38
15,BCD,652,32
15,BCD,685,64
15,SATec,4,32
15,SATec,19,8
15,SATec,29,32
15,SATec,40,64
15,SATec,45,34
15,SATec,47,34
15,SATec,61,34
15,SATec,65,34
15,SATec,113,34
15,SATec,117,6
15,SATec,122,34
15,SATec,155,34
15,SATec,159,34
15,SATec,187,34
15,SATec,188,34
15,SATec,189,34
15,SATec,200,34
15,SATec,202,34
15,SATec,207,34
15,SATec,212,34
15,SATec,219,34
15,SATec,282,36
15,SATec,296,36
15,SATec,298,36
15,SATec,300,36
15,SATec,315,36
15,SATec,316,36
15,SATec,325,36
15,SATec,329,64
15,SATec,330,64
15,SATec,334,64
15,SATec,404,8
15,SATec,481,36
15,SATec,496,36
15,SATec,527,36
15,SATec,538,36
15,SATec,595,8
15,SATec,598,36
15,SATec,604,36
15,SATec,629,36
15,SATec,642,36
15,SATec,652,36
15,SATec,657,64
15,SATec,661,2
15,SATec,665,32
15,SATec,666,32
15,SATec,668,64
15,SATec,672,32
15,SATec,676,32
15,SATec,677,32
15,SATec,685,64
15,SATec,686,64
15,SATec,687,32
15,SATec,690,32
15,SATec,693,32
15,SATec,695,32
15,SATec,699,32
16,SAPow,4,44
16,SAPow,10,44
16,SAPow,20,10
16,SAPow,31,50
16,SAPow,70,50
16,SAPow,71,50
16,SAPow,122,44
16,SAPow,140,44
16,SAPow,152,44
16,SAPow,168,50
16,SAPow,177,44
16,SAPow,193,44
16,SAPow,196,44
16,SAPow,199,44
16,SAPow,200,44
16,SAPow,205,50
16,SAPow,206,50
16,SAPow,227,50
16,SAPow,230,50
16,SAPow,243,50
16,SAPow,247,50
16,SAPow,249,10
16,SAPow,251,50
16,SAPow,258,50
16,SAPow,265,50
16,SAPow,270,50
16,SAPow,289,50
16,SAPow,292,50
16,SAPow,296,50
16,SAPow,298,50
16,SAPow,331,30
16,SAPow,334,30
16,SAPow,393,50
16,SAPow,430,72
16,SAPow,431,72
16,SAPow,440,50
16,SAPow,448,10
16,SAPow,454,10
16,SAPow,456,10
16,SAPow,517,10
16,SAPow,530,44
16,SAPow,550,46
16,SAPow,596,50
16,SAPow,615,46
16,SAPow,621,10
16,SAPow,625,50
16,SAPow,626,50
16,SAPow,649,48
16,BCD,4,64
16,BCD,10,64
16,BCD,20,10
16,BCD,122,64
16,BCD,140,64
16,BCD,152,64
16,BCD,177,64
16,BCD,193,64
16,BCD,196,64
16,BCD,199,64
16,BCD,200,64
16,BCD,205,58
16,BCD,206,58
16,BCD,227,58
16,BCD,243,58
16,BCD,247,58
16,BCD,249,10
16,BCD,251,58
16,BCD,258,58
16,BCD,265,58
16,BCD,270,58
16,BCD,289,58
16,BCD,292,58
16,BCD,296,58
16,BCD,298,58
16,BCD,307,32
16,BCD,315,32
16,BCD,331,32
16,BCD,334,32
16,BCD,393,58
16,BCD,430,88
16,BCD,431,88
16,BCD,448,10
16,BCD,454,10
16,BCD,456,10
16,BCD,517,10
16,BCD,530,48
16,BCD,550,48
16,BCD,615,46
16,BCD,621,10
16,BCD,649,48
16,BCD,686,32
16,SATec,4,56
16,SATec,20,8
16,SATec,122,56
16,SATec,140,56
16,SATec,152,56
16,SATec,177,56
16,SATec,199,56
16,SATec,200,56
16,SATec,205,54
16,SATec,206,54
16,SATec,227,54
16,SATec,243,54
16,SATec,247,54
16,SATec,249,10
16,SATec,265,54
16,SATec,270,54
16,SATec,289,54
16,SATec,292,54
16,SATec,296,54
16,SATec,298,54
16,SATec,307,36
16,SATec,311,32
16,SATec,315,36
16,SATec,316,64
16,SATec,317,64
16,SATec,319,36
16,SATec,321,36
16,SATec,322,36
16,SATec,328,36
16,SATec,331,32
16,SATec,334,32
16,SATec,340,36
16,SATec,393,54
16,SATec,431,84
16,SATec,448,10
16,SATec,454,10
16,SATec,456,10
16,SATec,517,10
16,SATec,530,42
16,SATec,621,10
16,SATec,656,32
16,SATec,661,2
16,SATec,663,64
16,SATec,664,32
16,SATec,665,32
16,SATec,672,36
16,SATec,676,32
16,SATec,686,36
16,SATec,687,36
16,SATec,690,36
17,SAPow,3,140
17,SAPow,4,70
17,SAPow,5,140
17,SAPow,10,70
17,SAPow,19,12
17,SAPow,23,140
17,SAPow,26,152
17,SAPow,31,80
17,SAPow,34,142
17,SAPow,66,12
17,SAPow,77,130
17,SAPow,91,148
17,SAPow,117,12
17,SAPow,122,64
17,SAPow,128,12
17,SAPow,151,12
17,SAPow,163,12
17,SAPow,168,80
17,SAPow,200,64
17,SAPow,216,12
17,SAPow,249,12
17,SAPow,275,12
17,SAPow,281,12
17,SAPow,287,12
17,SAPow,296,64
17,SAPow,297,12
17,SAPow,298,64
17,SAPow,333,60
17,SAPow,379,140
17,SAPow,404,12
17,SAPow,418,12
17,SAPow,448,12
17,SAPow,454,12
17,SAPow,456,12
17,SAPow,498,12
17,SAPow,517,12
17,SAPow,578,12
17,SAPow,587,12
17,SAPow,595,12
17,SAPow,614,12
17,SAPow,621,12
17,SAPow,630,12
17,BCD,3,174
17,BCD,4,86
17,BCD,5,174
17,BCD,10,86
17,BCD,19,12
17,BCD,23,174
17,BCD,34,174
17,BCD,66,12
17,BCD,77,174
17,BCD,117,12
17,BCD,122,84
17,BCD,128,13
17,BCD,151,13
17,BCD,163,13
17,BCD,200,84
17,BCD,216,13
17,BCD,249,13
17,BCD,275,13
17,BCD,281,13
17,BCD,287,13
17,BCD,296,84
17,BCD,297,13
17,BCD,298,84
17,BCD,302,48
17,BCD,329,48
17,BCD,333,84
17,BCD,404,13
17,BCD,418,13
17,BCD,448,13
17,BCD,454,13
17,BCD,456,13
17,BCD,498,13
17,BCD,517,13
17,BCD,578,13
17,BCD,587,13
17,BCD,595,13
17,BCD,614,13
17,BCD,621,13
17,BCD,630,13
17,BCD,685,84
17,BCD,687,84
17,SATec,4,86
17,SATec,5,174
17,SATec,19,12
17,SATec,66,12
17,SATec,117,12
17,SATec,122,84
17,SATec,128,12
17,SATec,151,12
17,SATec,163,12
17,SATec,200,84
17,SATec,216,12
17,SATec,249,12
17,SATec,275,12
17,SATec,281,12
17,SATec,287,12
17,SATec,296,84
17,SATec,297,12
17,SATec,298,84
17,SATec,302,56
17,SATec,303,56
17,SATec,329,56
17,SATec,333,88
17,SATec,404,12
17,SATec,418,12
17,SATec,448,12
17,SATec,454,12
17,SATec,456,12
17,SATec,498,12
17,SATec,517,12
17,SATec,578,12
17,SATec,587,12
17,SATec,595,12
17,SATec,614,12
17,SATec,621,12
17,SATec,630,12
17,SATec,653,80
17,SATec,661,40
17,SATec,665,40
17,SATec,666,40
17,SATec,668,40
17,SATec,672,40
17,SATec,676,40
17,SATec,677,40
17,SATec,679,40
17,SATec,685,84
17,SATec,686,84
17,SATec,687,84
17,SATec,688,84
17,SATec,690,40
17,SATec,693,40
17,SATec,695,40
17,SATec,699,40
18,SAPow,5,20
18,SAPow,6,45
18,SAPow,13,22
18,SAPow,20,6
18,SAPow,25,20
18,SAPow,26,22
18,SAPow,27,22
18,SAPow,31,22
18,SAPow,32,24
18,SAPow,36,22
18,SAPow,41,22
18,SAPow,43,22
18,SAPow,44,22
18,SAPow,46,22
18,SAPow,48,20
18,SAPow,49,22
18,SAPow,54,22
18,SAPow,55,22
18,SAPow,58,20
18,SAPow,70,22
18,SAPow,71,22
18,SAPow,77,22
18,SAPow,81,24
18,SAPow,83,72
18,SAPow,86,72
18,SAPow,95,45
18,SAPow,103,20
18,SAPow,115,20
18,SAPow,119,20
18,SAPow,121,20
18,SAPow,125,22
18,SAPow,136,44
18,SAPow,137,20
18,SAPow,148,20
18,SAPow,149,44
18,SAPow,162,22
18,SAPow,164,22
18,SAPow,166,22
18,SAPow,168,22
18,SAPow,169,22
18,SAPow,170,24
18,SAPow,171,22
18,SAPow,173,22
18,SAPow,175,22
18,SAPow,178,22
18,SAPow,181,22
18,SAPow,186,22
18,SAPow,193,22
18,SAPow,194,44
18,SAPow,222,22
18,SAPow,230,22
18,SAPow,232,22
18,SAPow,233,44
18,SAPow,240,22
18,SAPow,242,22
18,SAPow,245,22
18,SAPow,254,22
18,SAPow,255,22
18,SAPow,261,22
18,SAPow,269,22
18,SAPow,271,22
18,SAPow,277,22
18,SAPow,279,22
18,SAPow,281,6
18,SAPow,295,22
18,SAPow,335,30
18,SAPow,379,44
18,SAPow,402,22
18,SAPow,412,22
18,SAPow,415,22
18,SAPow,416,22
18,SAPow,459,22
18,SAPow,462,24
18,SAPow,466,22
18,SAPow,490,22
18,SAPow,504,22
18,SAPow,511,22
18,SAPow,512,22
18,SAPow,563,22
18,SAPow,597,22
18,SAPow,608,22
18,SAPow,611,22
18,SAPow,636,24
18,BCD,5,26
18,BCD,6,52
18,BCD,13,28
18,BCD,20,8
18,BCD,25,26
18,BCD,26,26
18,BCD,27,26
18,BCD,31,26
18,BCD,36,26
18,BCD,41,26
18,BCD,43,26
18,BCD,44,26
18,BCD,46,26
18,BCD,48,26
18,BCD,49,26
18,BCD,54,26
18,BCD,55,26
18,BCD,58,26
18,BCD,70,26
18,BCD,71,26
18,BCD,77,26
18,BCD,95,52
18,BCD,103,26
18,BCD,115,26
18,BCD,119,26
18,BCD,121,26
18,BCD,125,26
18,BCD,136,48
18,BCD,137,24
18,BCD,148,24
18,BCD,149,48
18,BCD,162,24
18,BCD,164,24
18,BCD,166,24
18,BCD,168,24
18,BCD,169,24
18,BCD,171,24
18,BCD,173,24
18,BCD,175,24
18,BCD,178,24
18,BCD,181,24
18,BCD,186,24
18,BCD,193,24
18,BCD,194,48
18,BCD,222,24
18,BCD,230,24
18,BCD,232,24
18,BCD,233,48
18,BCD,240,24
18,BCD,242,24
18,BCD,245,24
18,BCD,254,24
18,BCD,255,24
18,BCD,261,24
18,BCD,269,24
18,BCD,271,24
18,BCD,277,24
18,BCD,279,24
18,BCD,281,8
18,BCD,295,24
18,BCD,303,50
18,BCD,335,50
18,BCD,402,24
18,BCD,412,24
18,BCD,415,24
18,BCD,416,24
18,BCD,459,24
18,BCD,466,24
18,BCD,490,24
18,BCD,504,24
18,BCD,511,24
18,BCD,512,24
18,BCD,563,24
18,BCD,597,24
18,BCD,608,26
18,BCD,611,24
18,SATec,5,40
18,SATec,20,12
18,SATec,25,40
18,SATec,48,40
18,SATec,58,40
18,SATec,103,40
18,SATec,115,40
18,SATec,119,40
18,SATec,121,40
18,SATec,137,38
18,SATec,148,38
18,SATec,162,38
18,SATec,164,38
18,SATec,169,38
18,SATec,171,38
18,SATec,173,38
18,SATec,175,38
18,SATec,178,38
18,SATec,181,38
18,SATec,222,38
18,SATec,232,38
18,SATec,233,32
18,SATec,240,38
18,SATec,242,38
18,SATec,245,38
18,SATec,254,38
18,SATec,255,38
18,SATec,261,38
18,SATec,269,38
18,SATec,271,38
18,SATec,277,38
18,SATec,279,38
18,SATec,281,12
18,SATec,295,38
18,SATec,303,72
18,SATec,304,76
18,SATec,321,40
18,SATec,325,40
18,SATec,335,72
18,SATec,402,38
18,SATec,490,38
18,SATec,504,38
18,SATec,563,38
18,SATec,611,38
18,SATec,655,36
18,SATec,683,40
18,SATec,684,40
18,SATec,685,40
18,SATec,686,40
18,SATec,688,72
18,SATec,690,40
19,SAPow,4,22
19,SAPow,12,24
19,SAPow,14,24
19,SAPow,15,24
19,SAPow,20,8
19,SAPow,29,22
19,SAPow,43,22
19,SAPow,50,44
19,SAPow,61,22
19,SAPow,68,24
19,SAPow,78,22
19,SAPow,82,24
19,SAPow,100,22
19,SAPow,104,44
19,SAPow,105,44
19,SAPow,122,44
19,SAPow,130,44
19,SAPow,135,44
19,SAPow,137,44
19,SAPow,152,44
19,SAPow,154,44
19,SAPow,174,44
19,SAPow,182,44
19,SAPow,185,44
19,SAPow,191,44
19,SAPow,197,44
19,SAPow,202,44
19,SAPow,207,44
19,SAPow,210,44
19,SAPow,214,44
19,SAPow,237,44
19,SAPow,242,42
19,SAPow,245,42
19,SAPow,268,42
19,SAPow,333,16
19,SAPow,389,4
19,SAPow,410,42
19,SAPow,420,42
19,SAPow,422,42
19,SAPow,436,42
19,SAPow,444,42
19,SAPow,485,42
19,SAPow,486,42
19,SAPow,488,42
19,SAPow,492,42
19,SAPow,501,42
19,SAPow,516,42
19,SAPow,524,42
19,SAPow,549,42
19,SAPow,558,42
19,SAPow,563,42
19,SAPow,579,42
19,SAPow,589,42
19,SAPow,598,42
19,SAPow,611,42
19,SAPow,713,8
19,BCD,4,23
19,BCD,20,6
19,BCD,29,23
19,BCD,43,23
19,BCD,50,46
19,BCD,61,23
19,BCD,78,23
19,BCD,100,23
19,BCD,104,46
19,BCD,105,46
19,BCD,122,46
19,BCD,130,46
19,BCD,135,46
19,BCD,137,46
19,BCD,152,46
19,BCD,154,46
19,BCD,174,46
19,BCD,182,46
19,BCD,185,46
19,BCD,191,46
19,BCD,197,46
19,BCD,202,46
19,BCD,207,46
19,BCD,210,46
19,BCD,214,46
19,BCD,237,46
19,BCD,242,44
19,BCD,245,44
19,BCD,268,44
19,BCD,333,22
19,BCD,344,20
19,BCD,410,44
19,BCD,420,44
19,BCD,422,44
19,BCD,436,44
19,BCD,444,44
19,BCD,485,44
19,BCD,486,44
19,BCD,488,44
19,BCD,492,44
19,BCD,501,44
19,BCD,516,44
19,BCD,524,44
19,BCD,549,44
19,BCD,558,44
19,BCD,563,44
19,BCD,579,44
19,BCD,589,44
19,BCD,598,44
19,BCD,611,44
19,BCD,651,20
19,SATec,4,18
19,SATec,20,4
19,SATec,29,18
19,SATec,43,18
19,SATec,50,38
19,SATec,61,18
19,SATec,78,18
19,SATec,100,18
19,SATec,104,38
19,SATec,105,38
19,SATec,122,38
19,SATec,130,38
19,SATec,135,38
19,SATec,137,38
19,SATec,152,38
19,SATec,154,38
19,SATec,174,38
19,SATec,182,38
19,SATec,185,38
19,SATec,191,38
19,SATec,197,38
19,SATec,202,38
19,SATec,207,38
19,SATec,210,38
19,SATec,214,38
19,SATec,237,38
19,SATec,242,44
19,SATec,245,44
19,SATec,268,44
19,SATec,301,20
19,SATec,302,20
19,SATec,310,21
19,SATec,311,21
19,SATec,333,20
19,SATec,336,20
19,SATec,344,22
19,SATec,345,22
19,SATec,410,44
19,SATec,420,44
19,SATec,422,44
19,SATec,436,44
19,SATec,444,44
19,SATec,485,44
19,SATec,486,44
19,SATec,488,44
19,SATec,492,44
19,SATec,501,44
19,SATec,516,44
19,SATec,524,44
19,SATec,549,44
19,SATec,558,44
19,SATec,563,44
19,SATec,579,44
19,SATec,589,44
19,SATec,598,44
19,SATec,611,44
19,SATec,651,22
19,SATec,654,22
19,SATec,677,20
19,SATec,681,16
20,SAPow,19,8
20,SAPow,24,182
20,SAPow,58,182
20,SAPow,167,182
20,SAPow,330,38
20,SAPow,393,182
20,SAPow,395,182
20,SAPow,398,182
20,SAPow,399,182
20,SAPow,402,182
20,SAPow,469,182
20,SAPow,475,182
20,SAPow,527,182
20,BCD,19,8
20,BCD,24,182
20,BCD,58,182
20,BCD,167,182
20,BCD,330,38
20,BCD,393,182
20,BCD,395,182
20,BCD,398,182
20,BCD,399,182
20,BCD,402,182
20,BCD,469,182
20,BCD,475,182
20,BCD,527,182
20,SATec,19,6
20,SATec,24,172
20,SATec,58,172
20,SATec,167,172
20,SATec,302,18
20,SATec,312,18
20,SATec,330,30
20,SATec,336,16
20,SATec,345,18
20,SATec,350,32
20,SATec,393,172
20,SATec,395,172
20,SATec,398,172
20,SATec,399,172
20,SATec,402,172
20,SATec,469,172
20,SATec,475,172
20,SATec,527,172
20,SATec,681,16
20,SATec,699,2
21,SAPow,5,12
21,SAPow,8,12
21,SAPow,20,6
21,SAPow,29,12
21,SAPow,45,12
21,SAPow,48,12
21,SAPow,50,12
21,SAPow,70,52
21,SAPow,71,52
21,SAPow,73,52
21,SAPow,77,24
21,SAPow,89,24
21,SAPow,96,12
21,SAPow,97,12
21,SAPow,98,12
21,SAPow,101,12
21,SAPow,107,12
21,SAPow,108,12
21,SAPow,122,12
21,SAPow,129,12
21,SAPow,131,26
21,SAPow,134,12
21,SAPow,135,12
21,SAPow,139,12
21,SAPow,140,24
21,SAPow,144,12
21,SAPow,145,12
21,SAPow,147,12
21,SAPow,148,12
21,SAPow,150,26
21,SAPow,152,34
21,SAPow,154,12
21,SAPow,156,12
21,SAPow,157,12
21,SAPow,158,12
21,SAPow,159,12
21,SAPow,160,12
21,SAPow,161,12
21,SAPow,173,12
21,SAPow,176,12
21,SAPow,177,24
21,SAPow,179,12
21,SAPow,182,12
21,SAPow,183,12
21,SAPow,184,12
21,SAPow,187,10
21,SAPow,189,10
21,SAPow,191,10
21,SAPow,193,22
21,SAPow,195,10
21,SAPow,196,22
21,SAPow,198,10
21,SAPow,199,22
21,SAPow,200,10
21,SAPow,203,10
21,SAPow,205,22
21,SAPow,206,34
21,SAPow,208,10
21,SAPow,209,10
21,SAPow,211,10
21,SAPow,212,10
21,SAPow,214,10
21,SAPow,218,10
21,SAPow,222,10
21,SAPow,223,24
21,SAPow,224,10
21,SAPow,227,34
21,SAPow,229,10
21,SAPow,230,22
21,SAPow,232,10
21,SAPow,239,10
21,SAPow,240,10
21,SAPow,242,10
21,SAPow,243,34
21,SAPow,245,10
21,SAPow,247,22
21,SAPow,251,22
21,SAPow,254,10
21,SAPow,258,22
21,SAPow,261,10
21,SAPow,265,34
21,SAPow,266,10
21,SAPow,267,10
21,SAPow,268,10
21,SAPow,270,22
21,SAPow,271,10
21,SAPow,277,10
21,SAPow,285,34
21,SAPow,292,34
21,SAPow,334,30
21,SAPow,400,24
21,SAPow,420,10
21,SAPow,421,10
21,SAPow,432,22
21,SAPow,442,2
21,SAPow,443,24
21,SAPow,446,22
21,SAPow,451,34
21,SAPow,452,34
21,SAPow,476,10
21,SAPow,490,10
21,SAPow,492,10
21,SAPow,503,34
21,SAPow,506,10
21,SAPow,510,10
21,SAPow,524,22
21,SAPow,534,10
21,SAPow,536,34
21,SAPow,540,10
21,SAPow,544,10
21,SAPow,549,34
21,SAPow,556,10
21,SAPow,569,22
21,SAPow,590,22
21,SAPow,591,10
21,SAPow,602,34
21,SAPow,604,10
21,SAPow,605,22
21,SAPow,606,34
21,SAPow,609,10
21,BCD,5,12
21,BCD,8,12
21,BCD,20,6
21,BCD,29,12
21,BCD,45,12
21,BCD,48,12
21,BCD,50,12
21,BCD,70,56
21,BCD,71,56
21,BCD,77,24
21,BCD,96,12
21,BCD,97,12
21,BCD,98,12
21,BCD,101,12
21,BCD,107,12
21,BCD,108,12
21,BCD,122,12
21,BCD,129,12
21,BCD,134,12
21,BCD,135,12
21,BCD,139,12
21,BCD,140,24
21,BCD,144,12
21,BCD,145,12
21,BCD,147,12
21,BCD,148,12
21,BCD,152,38
21,BCD,154,12
21,BCD,156,12
21,BCD,157,12
21,BCD,158,12
21,BCD,159,12
21,BCD,160,12
21,BCD,161,12
21,BCD,173,12
21,BCD,176,12
21,BCD,177,24
21,BCD,179,12
21,BCD,182,12
21,BCD,183,12
21,BCD,184,12
21,BCD,187,12
21,BCD,189,12
21,BCD,191,12
21,BCD,193,24
21,BCD,195,12
21,BCD,196,24
21,BCD,198,12
21,BCD,199,24
21,BCD,200,12
21,BCD,203,12
21,BCD,205,24
21,BCD,206,38
21,BCD,208,12
21,BCD,209,12
21,BCD,211,12
21,BCD,212,12
21,BCD,214,12
21,BCD,218,12
21,BCD,222,12
21,BCD,224,12
21,BCD,227,38
21,BCD,229,12
21,BCD,230,24
21,BCD,232,12
21,BCD,239,12
21,BCD,240,12
21,BCD,242,12
21,BCD,243,40
